dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2
energy_efficiency,25,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,31.996516380311213,36.78820835648317,19.17653867432914,0.7208129298877417,126.37913210451214,-0.19380461484871292
energy_efficiency,25,b1,ε-SVR (MSE),SVR-MSE,baseline,1.8421371451874347,2.7937304776475855,1.1715594467903392,0.033726086909264034,0.38783258480953997,0.9963364495243452
energy_efficiency,25,b2,Random Forest,RF,baseline,1.457766697115768,1.9554250638807367,0.9277543061399732,0.026351187419040686,0.18209511322615501,0.9982798901773513
energy_efficiency,25,b3,XGBoost,XGB,baseline,1.0426084081790392,1.5263703729174825,0.6635377366510546,0.018264216660410157,0.09283934420934432,0.9991230194755176
energy_efficiency,25,b4,Linear Regression,LR,baseline,9.463167632773606,12.214827016854821,5.966537346043134,0.17031932004639316,7.987001053479754,0.9245530606385195
energy_efficiency,25,b5,WLS (1/y²),WLS,baseline,9.170040960515218,11.479694819155593,5.789213007397297,0.18249165826855746,9.583077743304829,0.9094761750306177
energy_efficiency,25,b6,Log-SVR,Log-SVR,baseline,2.001066231923634,2.6424651030977278,1.2731590099700685,0.03637817549807291,0.35560739142311215,0.9966408556706644
energy_efficiency,25,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,26,m1,SVR-MAPE,SVR-MAPE,psvr,2.1592179430210536,3.8711944307541164,1.3704803951787954,0.037794791477446146,0.3666394575652276,0.9967992733990007
energy_efficiency,26,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,14.94358631083242,24.589955216135788,8.950957262876045,0.3974837931331991,62.91091561047745,0.45079386047296854
energy_efficiency,26,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.686679277440364,12.826585255176855,6.0929598406978664,0.22659873932508562,13.326688795870215,0.8836593103877974
energy_efficiency,26,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.686679277440364,12.826585255176855,6.0929598406978664,0.22659873932508562,13.326688795870215,0.8836593103877974
energy_efficiency,26,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,34.07076337992645,40.84869014875095,20.034787414293458,0.8480267141596137,153.81728674710297,-0.3428098673679072
energy_efficiency,26,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,34.07076337992645,40.84869014875095,20.034787414293458,0.8480267141596137,153.81728674710297,-0.3428098673679072
energy_efficiency,26,b1,ε-SVR (MSE),SVR-MSE,baseline,2.38498867327895,4.283647858665945,1.5126831602081692,0.03974627184263139,0.38051829305453133,0.9966781125227641
energy_efficiency,26,b2,Random Forest,RF,baseline,1.9075734323686897,3.0643937848646536,1.2123376232226228,0.037512729980856474,0.3659254905249038,0.9968055062614246
energy_efficiency,26,b3,XGBoost,XGB,baseline,1.0986294111431196,2.4077828548091724,0.6975341170796137,0.020902569232864925,0.1559727266933747,0.9986383733527396
energy_efficiency,26,b4,Linear Regression,LR,baseline,9.375165518006975,12.238878603078089,5.904541822892384,0.18593222009230154,7.727534276979245,0.9325393816456271
energy_efficiency,26,b5,WLS (1/y²),WLS,baseline,9.883746424493106,12.347029420166532,6.229800602105991,0.21491108574468634,10.37412055309088,0.909434942336109
energy_efficiency,26,b6,Log-SVR,Log-SVR,baseline,2.540521730868681,3.7931827104666387,1.6142986740552687,0.04881655494598048,0.5703409462924839,0.9950209793278653
energy_efficiency,26,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,27,m1,SVR-MAPE,SVR-MAPE,psvr,1.862807600659378,2.914332409926607,1.1842943306315963,0.03837441900837755,0.3703944528670513,0.9962674437905445
energy_efficiency,27,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,8.2108854999468,14.282077285992104,5.046255062617335,0.1581680044075835,6.377496877535394,0.9357323918142696
energy_efficiency,27,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.04415663960576,11.481538781914523,5.7083955619528455,0.22040641252727555,11.85948640242829,0.8804890319774166
energy_efficiency,27,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.04415663960576,11.481538781914523,5.7083955619528455,0.22040641252727555,11.85948640242829,0.8804890319774166
energy_efficiency,27,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,30.38808569867949,36.257276002058184,18.166725313759542,0.8197017299126954,142.925366736121,-0.4402941538951568
energy_efficiency,27,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,30.38808569867949,36.257276002058184,18.166725313759542,0.8197017299126954,142.925366736121,-0.4402941538951568
energy_efficiency,27,b1,ε-SVR (MSE),SVR-MSE,baseline,2.284054161982727,3.628207862161915,1.4510486846095156,0.044205431927644805,0.4779978952012011,0.9951830973762442
energy_efficiency,27,b2,Random Forest,RF,baseline,1.7167979672403466,2.4286790669935003,1.0921673464869384,0.03681327557794271,0.29851381729847626,0.9969918026748483
energy_efficiency,27,b3,XGBoost,XGB,baseline,0.8679905061033176,1.1807148527307567,0.5525160740839479,0.018673706576523313,0.08464014389240909,0.9991470604049024
energy_efficiency,27,b4,Linear Regression,LR,baseline,9.340176596120704,13.030186688830067,5.855635315227513,0.1966307601040694,9.351478667147418,0.9057628441882195
energy_efficiency,27,b5,WLS (1/y²),WLS,baseline,9.610476553989535,12.811674816810106,6.040622566324959,0.21964353942410833,11.780875944758773,0.881281208938036
energy_efficiency,27,b6,Log-SVR,Log-SVR,baseline,1.8631704758951928,2.6050536911969338,1.185313500034084,0.04080854347473425,0.40828673134232624,0.9958855939593213
energy_efficiency,27,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,28,m1,SVR-MAPE,SVR-MAPE,psvr,1.6914033167662497,2.651314060922463,1.0754702850304645,0.03370123506148611,0.4715511099306709,0.9952041953393934
energy_efficiency,28,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,12.965471587698737,19.882377124624252,7.942888253502968,0.30563281625205324,39.920098415832655,0.5940016044863732
energy_efficiency,28,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.067509723749463,11.754383272399082,5.71694271993703,0.19151951388236121,10.484115803996133,0.8933736547825416
energy_efficiency,28,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.067509723749463,11.754383272399082,5.71694271993703,0.19151951388236121,10.484115803996133,0.8933736547825416
energy_efficiency,28,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,29.84762513060218,35.15856023843958,17.92291208218943,0.682231047553892,115.65874822188755,-0.17628132365969407
energy_efficiency,28,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,29.84762513060218,35.15856023843958,17.92291208218943,0.682231047553892,115.65874822188755,-0.17628132365969407
energy_efficiency,28,b1,ε-SVR (MSE),SVR-MSE,baseline,1.9442832488082225,2.7416602653448643,1.2368593945218846,0.03372493919935413,0.34066628381920167,0.9965353300686921
energy_efficiency,28,b2,Random Forest,RF,baseline,1.7823215579217189,2.41525832481909,1.1340299790561896,0.03194078415267639,0.26026900925091917,0.9973529924937288
energy_efficiency,28,b3,XGBoost,XGB,baseline,1.0527582714178676,1.8094933113512872,0.6696924597411009,0.01735979941801152,0.08567786210569397,0.9991286325453508
energy_efficiency,28,b4,Linear Regression,LR,baseline,8.870490342170672,12.432715156003246,5.56509239587247,0.1593113104652884,7.265671890167011,0.9261061157963897
energy_efficiency,28,b5,WLS (1/y²),WLS,baseline,9.358249827912623,12.245472317341573,5.887297132003136,0.18169325822503732,8.72126303551482,0.9113023529554476
energy_efficiency,28,b6,Log-SVR,Log-SVR,baseline,2.4047921062129207,3.5305964018497518,1.5287016708927692,0.04349480615055509,0.6095248772356433,0.9938009641257507
energy_efficiency,28,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,29,m1,SVR-MAPE,SVR-MAPE,psvr,1.9964629724138774,2.8459950475414577,1.269948820205592,0.041479567569949236,0.4752945131723915,0.9950827914136993
energy_efficiency,29,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,8.720367848244448,14.699327150407914,5.406623802769992,0.24341305830746957,27.873628665665617,0.7116304892910534
energy_efficiency,29,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.54154995934324,12.087989698663266,6.013695588083474,0.22218872514090812,11.916708255367874,0.8767144611819189
energy_efficiency,29,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.54154995934324,12.087989698663266,6.013695588083474,0.22218872514090812,11.916708255367874,0.8767144611819189
energy_efficiency,29,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,33.924647040389964,38.73776369464538,20.243156131416963,0.8409162719882708,143.88251702519233,-0.48855147393259535
energy_efficiency,29,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,33.924647040389964,38.73776369464538,20.243156131416963,0.8409162719882708,143.88251702519233,-0.48855147393259535
energy_efficiency,29,b1,ε-SVR (MSE),SVR-MSE,baseline,2.452771280850697,3.589085845688712,1.559147648311853,0.0476439039610513,0.597972771622862,0.9938136107918176
energy_efficiency,29,b2,Random Forest,RF,baseline,1.9365584931090905,2.5956796401637168,1.2321309734964465,0.03976459021952664,0.3651112588599751,0.996222703676846
energy_efficiency,29,b3,XGBoost,XGB,baseline,1.4704595455175546,2.239748166082806,0.9352611908462025,0.0296902914218906,0.2088441469522178,0.9978393812591317
energy_efficiency,29,b4,Linear Regression,LR,baseline,9.106463171392466,12.420406376075514,5.728026921160378,0.18948467116959986,8.70532277516407,0.909938182095045
energy_efficiency,29,b5,WLS (1/y²),WLS,baseline,8.976014121629671,11.610352033210727,5.659369332043069,0.19774545843493294,9.375021479694645,0.903009744823231
energy_efficiency,29,b6,Log-SVR,Log-SVR,baseline,2.529843776630799,3.7933171941575883,1.6074814003150022,0.04730816367434363,0.501020540383089,0.9948166401361523
energy_efficiency,29,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,30,m1,SVR-MAPE,SVR-MAPE,psvr,2.6029543861174735,5.865146473819965,1.6377508589945688,0.04816056962629727,1.020209550927728,0.9899999997174979
energy_efficiency,30,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,14.720376582531387,24.645695043805937,8.807129615640305,0.39588641907458927,64.99632509617655,0.3629119931955944
energy_efficiency,30,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,8.976530372669462,11.95664735403436,5.652921244830995,0.2082989743200896,12.005223591052838,0.8823259013867693
energy_efficiency,30,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,8.976530372669462,11.95664735403436,5.652921244830995,0.2082989743200896,12.005223591052838,0.8823259013867693
energy_efficiency,30,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,31.082442720603147,36.50180550296879,18.593918239260653,0.77433360148796615,137.96532395591694,-0.3523234293190798
energy_efficiency,30,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,31.082442720603147,36.50180550296879,18.593918239260653,0.77433360148796615,137.96532395591694,-0.3523234293190798
energy_efficiency,30,b1,ε-SVR (MSE),SVR-MSE,baseline,3.218829348081932,7.650241983219498,2.006993122337897,0.056307239726497836,1.6022654983255633,0.9842947407997418
energy_efficiency,30,b2,Random Forest,RF,baseline,2.4130779957950725,5.713592621573127,1.5182175074056337,0.045148827881443455,0.9589232479730252,0.9906007224281442
energy_efficiency,30,b3,XGBoost,XGB,baseline,1.8301639350123164,5.625075851351362,1.145877973388207,0.03194284066232132,0.81149406207813235,0.9920458097626602
energy_efficiency,30,b4,Linear Regression,LR,baseline,10.200511169648088,14.194565680720237,6.381763973024007,0.2000088410357232,9.957821159324252,0.9023943519095695
energy_efficiency,30,b5,WLS (1/y²),WLS,baseline,10.01734549192495,13.833576524667714,6.268019397682945,0.21092825567202889,11.595745945695382,0.8863395636442235
energy_efficiency,30,b6,Log-SVR,Log-SVR,baseline,3.307709990066956,8.992564352265713,2.033115831055716,0.057022193939616,2.1023224636517286,0.9793932283702791
energy_efficiency,30,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
